tagReject,nodmz,100,,
tagReject,nodrop,100,,
tagReject,biolab,100,,
rollChance,health,100,,
rollChance,lethal,20,,
rollChance,tactical,20,,
rollChance,weapon,1,,
rollChance,key,1,,
rollChance,valuable,200,,
rollChance,personal,20,,
item,brloot_self_revive,100,,
tagChance,0&lethal,50,,
tagChance,1&lethal,30,,
tagChance,2&lethal,20,,
tagChance,0&tactical,50,,
tagChance,1&tactical,30,,
tagChance,2&tactical,20,,
tagChance,0&super,40,,
tagChance,1&super,30,,
tagChance,2&super,20,,
tagChance,3&super,10,,
tagChance,4&super,5,,
tagChance,0&weapon,300,,
tagChance,1&weapon,400,,
tagChance,2&weapon,200,,
tagChance,3&weapon,100,,
tagChance,4&weapon,1,,
tagChance,0&health,25,,
tagChance,1&health,35,,
tagChance,2&health,40,,
item,obloot_essence_small,50,,
item,obloot_essence_large,10,,
item,brloot_valuable_harddrive,30,,
item,brloot_valuable_laptop,100,,
item,brloot_valuable_liquor,10,,
item,brloot_valuable_soothinglotion,10,,
item,brloot_valuable_wine_aged,5,,
item,brloot_valuable_wine_vintage,1,,
item,brloot_valuable_freshwater,10,,
item,brloot_valuable_comicbook,30,,
item,brloot_valuable_battery,50,,
item,brloot_valuable_watch,50,,
item,brloot_valuable_lighter,50,,
item,brloot_valuable_thumb_drive,100,,
item,brloot_valuable_electrical_tape,30,,
item,brloot_valuable_folder,200,,
item,brloot_valuable_folder_sensitive,50,,
item,brloot_valuable_folder_classified,10,,
item,brloot_valuable_harddrive_encrypted,10,,
item,brloot_personal_pictureofawoman,1,,
item,brloot_personal_pictureofaman,1,,
item,brloot_personal_pictureofachild,1,,
item,brloot_personal_pictureofadog,1,,
item,brloot_personal_pictureofacat,1,,
item,brloot_personal_heartlocket,1,,
item,brloot_personal_wornnecklace,1,,
item,brloot_personal_oldwatch,1,,
item,brloot_personal_brokenglasses,1,,
item,brloot_gascan,1,,
reqAdd,,1,0,100
reqAdd,,1,,85
reqAdd,,1,,35
